what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400566951626
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400566951887
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400566961199
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400566970992
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400566975331
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1400566977493
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400566978618
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400566978883
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400566980221
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1400566985471
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400566987089
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400566988546
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1400566995086
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400566996384
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400566996626
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1400567003278
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1400567014391
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1400567014955
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1400567021054
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400567022413
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400567022835
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1400567035674
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400567040924
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400567041196
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1400567051933
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1400567061456
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400567063477
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400567074401
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400567074687
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400567077337
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400567077337
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400567079812
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400567079936
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400567083523
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400567083811
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400567089100
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400567089100
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400567101808
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400567120532
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400567123200
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1400567127227
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400567150606
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400567160787
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400567161929
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1400567165150
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1400567171329
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400567174220
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1400567179330
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400567181372
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400567187814
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1400567193051
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400567194468
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1400567197284
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400567199313
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400567199522
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400567200596
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400567974601
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400573349826
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400573354024
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400577397670
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400577429061
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400579337261
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400579348034
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400586616837
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400586628887
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400587455387
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400587460651
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400587487615
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400587491395
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400587549001
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400587557631
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400588003938
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400588006051
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400589417880
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400589442283
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400589488402
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400589518708
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400590399617
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400590444845
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400590509400
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400590521775
closed,editor,org.jboss.tools.jst.jsp,3.2.0.v20110215-1251-H28-GA,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1400590521815
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400590544682
closed,editor,org.jboss.tools.jst.jsp,3.2.0.v20110215-1251-H28-GA,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1400590550711
closed,editor,org.jboss.tools.jst.jsp,3.2.0.v20110215-1251-H28-GA,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1400590553535
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400590556840
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400590604423
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400590610082
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400590946322
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1400590969077
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1400590969197
started,bundle,org.jboss.tools.common.gef,3.1.0.v20110215-1235-H25-GA,"org.jboss.tools.common.gef",1400591101414
started,bundle,org.jboss.tools.jst.web.tiles.ui,3.2.0.v20110215-1251-H28-GA,"org.jboss.tools.jst.web.tiles.ui",1400591102128
started,bundle,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui",1400591268455
opened,editor,org.jboss.tools.common.model.ui,3.2.0.v20110215-1235-H25-GA,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1400591279699
activated,editor,org.jboss.tools.common.model.ui,3.2.0.v20110215-1235-H25-GA,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1400591280614
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400591280681
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400591424104
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1400591431090
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400591433396
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400591449396
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400591451657
