what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400601564831
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400601580982
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1400601586759
activated,view,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui.ServersView",1400601591837
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400601595414
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400601597315
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400601598945
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400601603526
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400601609045
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400601610032
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400601610560
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400601661677
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400601663850
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400601665126
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400601665519
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400601688769
executed,command,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.run",1400601693064
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400601694847
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400601695276
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1400601695288
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400601713827
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400601725795
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400601728647
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400601730716
