what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400866323598
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400866354070
activated,view,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui.ServersView",1400866355204
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400866357816
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400866358803
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400866359330
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400866528604
executed,command,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.run",1400866531685
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1400866532992
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400866536428
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400866716383
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400866719470
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400866726952
activated,view,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui.ServersView",1400866729344
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400866734423
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400866735532
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400866735951
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400866753936
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400866754879
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400866756164
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400866758357
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400866792586
executed,command,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.run",1400866794459
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400866795216
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400866795302
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1400866795316
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400866844701
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400866847246
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400866849425
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400866850633
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400866851262
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400866853428
activated,editor,org.jboss.tools.jst.jsp,3.2.0.v20110215-1251-H28-GA,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1400866860147
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1400866875995
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400866886179
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400867219813
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400867220086
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400867292244
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400867293832
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400867574100
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400867581056
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400867588328
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400867590039
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400867622675
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400867630422
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400867651791
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400867667931
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400867693637
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400867704520
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.navigate.open.type",1400867704542
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400867706421
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400867713497
opened,editor,org.jboss.tools.jst.jsp,3.2.0.v20110215-1251-H28-GA,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1400867715596
activated,editor,org.jboss.tools.jst.jsp,3.2.0.v20110215-1251-H28-GA,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1400867715876
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.navigate.openResource",1400867715877
started,bundle,org.eclipse.draw2d,3.6.1.v20100913-2020,"org.eclipse.draw2d",1400867735192
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1400867741530
activated,editor,org.jboss.tools.jst.jsp,3.2.0.v20110215-1251-H28-GA,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1400867743223
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400867755827
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400867757033
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1400867765029
activated,editor,org.jboss.tools.jst.jsp,3.2.0.v20110215-1251-H28-GA,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1400867771628
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400867772678
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400867797621
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1400867833069
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400867842414
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400867865619
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400867876110
