what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400176077352
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400176095556
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400176097303
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1400176097338
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400176110458
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400176113248
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1400176115203
error,log,,,"An exception occurred invoking extension: org.eclipse.jst.jee.ui.ear for object P/gevee-z-ear",1400176115206
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400176115257
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1400176115268
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.rename",1400176115268
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400176121050
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400176141402
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1400176141434
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400176141707
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400176227765
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProgressView",1400176228007
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProgressView",1400176228063
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400176231342
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400176276136
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400176280026
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400176281775
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400176291088
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1400176291120
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400176291388
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400176437420
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400176443027
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400176456404
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1400176456439
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400176456782
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400176458910
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProgressView",1400176461853
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400176468879
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400176470422
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400176491148
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1400176491181
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400176491493
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400176492669
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400176495816
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400176512093
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1400176512124
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400176512780
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400176513940
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400176517408
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400176525504
