what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400698493181
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400698494474
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400698496793
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1400698498687
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400698499825
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400698500081
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400698500341
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400698502654
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1400698505840
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400698507907
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1400698522502
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400698523977
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400698524196
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400698530351
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1400698533506
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400698534643
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400698534894
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400698535144
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400698536832
activated,editor,org.jboss.tools.jst.jsp,3.2.0.v20110215-1251-H28-GA,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1400698547975
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400698598125
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400698603223
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400698603628
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400698604333
