what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400684105910
started,bundle,org.jboss.tools.jsf.vpe.jsf,3.2.0.v20110215-1535-H41-GA,"org.jboss.tools.jsf.vpe.jsf",1400684106921
started,bundle,org.jboss.tools.jsf.vpe.ajax4jsf,3.1.0.v20110215-1535-H41-GA,"org.jboss.tools.jsf.vpe.ajax4jsf",1400684107339
started,bundle,org.jboss.tools.jsf.vpe.facelets,3.1.0.v20110215-1535-H41-GA,"org.jboss.tools.jsf.vpe.facelets",1400684108468
started,bundle,org.jboss.tools.jsf.vpe.jbpm,1.0.0.v20110215-1535-H41-GA,"org.jboss.tools.jsf.vpe.jbpm",1400684108484
started,bundle,org.jboss.tools.jsf.vpe.richfaces,3.2.0.v20110215-1535-H41-GA,"org.jboss.tools.jsf.vpe.richfaces",1400684108644
started,bundle,org.jboss.tools.jsf.vpe.jstl,3.1.0.v20110215-1535-H41-GA,"org.jboss.tools.jsf.vpe.jstl",1400684108727
started,bundle,org.jboss.tools.jsf.vpe.myfaces,3.1.0.v20110215-1535-H41-GA,"org.jboss.tools.jsf.vpe.myfaces",1400684108837
started,bundle,org.jboss.tools.jsf.vpe.seam,3.2.0.v20110215-1535-H41-GA,"org.jboss.tools.jsf.vpe.seam",1400684109355
started,bundle,org.jboss.tools.vpe.docbook,3.1.0.v20110215-1513-H28-GA,"org.jboss.tools.vpe.docbook",1400684109562
started,bundle,org.jboss.tools.vpe.html,3.2.0.v20110215-1513-H28-GA,"org.jboss.tools.vpe.html",1400684109606
started,bundle,org.jboss.tools.vpe.spring,3.1.0.v20110215-1513-H28-GA,"org.jboss.tools.vpe.spring",1400684109716
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400684231205
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400684268220
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400684370999
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1400684373776
closed,editor,org.jboss.tools.jst.jsp,3.2.0.v20110215-1251-H28-GA,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1400684373776
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1400684375558
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1400684375942
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400684375963
closed,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1400684375963
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400684377309
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400684389671
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400684390182
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400684391659
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400684405444
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400684428225
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400684435736
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400684449902
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400684481558
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400684489540
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400684516023
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400684533061
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400684534899
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400684538009
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400684538056
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400684538168
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400684593836
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400684598902
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400684627203
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400684713049
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400684716212
started,bundle,org.eclipse.pde.core,3.6.1.v20100902_r361,"org.eclipse.pde.core",1400684720015
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400684724493
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1400684735880
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400684739011
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1400684739022
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.rename",1400684739022
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400684769031
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400684771292
opened,editor,org.jboss.tools.jst.jsp,3.2.0.v20110215-1251-H28-GA,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1400684772115
activated,editor,org.jboss.tools.jst.jsp,3.2.0.v20110215-1251-H28-GA,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1400684772594
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400684780751
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400684793510
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400684803389
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400684820604
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400684860764
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400684880466
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400684882063
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400684936179
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400684948603
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400684965917
started,bundle,org.eclipse.jst.jsf.facelet.core,1.0.1.v20100712,"org.eclipse.jst.jsf.facelet.core",1400684973638
started,bundle,org.eclipse.jst.jsf.common.runtime,1.1.0.v20100510,"org.eclipse.jst.jsf.common.runtime",1400684973729
started,bundle,org.eclipse.jem.proxy,2.0.300.v201006080510,"org.eclipse.jem.proxy",1400684973815
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1400684990125
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1400684990552
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1400684990587
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1400684990621
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1400684990655
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1400684990688
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1400684990720
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1400684990752
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1400684990785
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1400684990819
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1400684990852
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1400684991249
