what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1400849230564
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849231791
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849232020
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1400849233810
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849234478
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849234738
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1400849237402
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400849238920
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400849239666
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849240613
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849246063
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1400849248722
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400849250202
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1400849254412
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1400849259992
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849261730
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849261940
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1400849265299
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1400849269139
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400849270812
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1400849273046
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400849274608
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849278473
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849281790
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1400849285835
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849286817
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849287041
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1400849289567
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849290751
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849290980
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1400849292557
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400849294068
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1400849297073
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400849298617
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400849300014
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849301513
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849304841
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849310660
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849330431
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1400849332324
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1400849334994
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400849336721
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1400849341620
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849343907
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849344134
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849357949
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849362949
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1400849365276
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400849366787
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1400849369580
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849370882
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849371112
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1400849373186
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400849374511
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1400849398384
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849408344
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849408554
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400849409502
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1400849411585
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400849413071
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1400849415082
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849417294
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849417499
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1400849419605
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849420182
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849420411
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1400849421877
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849422985
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849423190
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400849424905
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1400849426267
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1400849426978
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400849428678
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400849429365
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849431392
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849447803
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1400849462964
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400849464702
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400849473835
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1400849483886
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400849485340
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1400849488040
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1400849490462
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849492842
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849494191
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849495707
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400849500568
